channel_title,video_title,views,likes,comments,published_date
LukeBarousse,"M1 Chip is as FAST as M1 Max!!! 🤯  (13"" Mac Air Vs. 14"" Mac Pro) #shorts",541641,19446,450,12/10/2021
LukeBarousse,M1 Max/Pro vs M1 Macbook for Data Science.... should you?!?,109559,2809,270,12/7/2021
LukeBarousse,How I learn Data Science as a Data Analyst 🤓📚,63455,3694,40,11/24/2021
LukeBarousse,Data Scientist vs Data Engineer vs Data Analyst (funny!),94400,3938,221,11/22/2021
LukeBarousse,Building a bot to scrape job data… How NOT to collect data,94890,2944,217,11/15/2021
LukeBarousse,How to get Data Analytics side jobs - NEW LinkedIn Feature,147117,8158,34,11/9/2021
LukeBarousse,Top Jobs in Data Science,159326,6131,301,11/3/2021
LukeBarousse,The BIGGEST MISTAKE when starting a data project!,45944,2218,155,9/24/2021
LukeBarousse,Learn PYTHON to be a DATA ANALYST?!? (or is R enough...),254711,10120,658,9/15/2021
LukeBarousse,How to show EXPERIENCE... when you have NONE?!?,42881,2145,129,9/1/2021
LukeBarousse,Use THIS to showcase EXPERIENCE in Data Science,24540,1432,101,8/24/2021
LukeBarousse,Get NOTICED in Data Science!!! (3 types of GREAT projects),96376,5285,175,8/17/2021
LukeBarousse,Data Science - Expectation vs Reality (funny!) - ft. @KenJee_ds,43395,1901,238,8/6/2021
LukeBarousse,Staying Motivated in Data Science,13623,708,102,7/13/2021
LukeBarousse,Get a JOB w/ Google Data Analytics Certificate?!? (ft. Certificate Holders),276341,9796,927,7/1/2021
LukeBarousse,Transition into Data Science - My Tips & Story,53859,2395,268,6/16/2021
LukeBarousse,STOP using Spreadsheets for Everything!,147114,4940,579,5/30/2021
LukeBarousse,Standout as a Data Analyst with THIS TOOL,110538,3978,216,5/8/2021
LukeBarousse,I used Python to Count my Bike Jumps!,13310,482,73,4/28/2021
LukeBarousse,THIS got me my job as a Data Analyst - My portfolio tip,268994,11120,365,4/19/2021
LukeBarousse,Python Vs R (funny!),134996,3635,409,4/11/2021
LukeBarousse,Google vs IBM Data Analyst Certificate - BEST Certificate for Data Analysts,781996,28245,1328,4/1/2021
LukeBarousse,Certificates vs Degree for Data Analysts (ft. Google Data Analytics Professional Certificate),59528,2211,215,3/25/2021
LukeBarousse,Become a DATA ANALYST with NO degree?!? The Google Data Analytics Professional Certificate,4282866,106082,3348,3/17/2021
LukeBarousse,Data Scientist vs Data Analyst (funny!),332487,8188,391,3/11/2021
LukeBarousse,Mac Vs PC - BEST for Data Science,86924,2054,246,3/4/2021
LukeBarousse,Power BI vs Tableau - Best BI Tool,428647,9740,503,2/25/2021
LukeBarousse,Data Science shortcuts for Mac,4767,209,21,2/10/2021
LukeBarousse,Install your favorite Windows app on M1 Mac - ft. Parallels,69970,1536,339,2/4/2021
LukeBarousse,Windows on the M1 Mac - What are your options?,313791,5998,664,1/30/2021
LukeBarousse,Data Analyst's WFH Setup & Upgrades,56178,1203,75,1/21/2021
LukeBarousse,Python for M1 Mac vs Intel (SPOILER: M1 is 2x faster),17559,377,69,1/14/2021
LukeBarousse,M1 Macbook Air vs Pro (8 vs 16 GB) for Data Science,130350,2586,373,1/7/2021
LukeBarousse,M1 vs Intel Mac for Business Intelligence Tools 💻📊,2710,57,0,1/3/2021
LukeBarousse,M1 vs Intel Mac for Python 🐍👨🏼‍💻,2042,62,5,1/3/2021
LukeBarousse,M1 vs Intel Mac for Excel 📈👨🏼‍💻,4295,74,2,1/2/2021
LukeBarousse,M1 vs Intel Mac for Data Science,80774,1961,326,1/2/2021
LukeBarousse,Top Non-technical Skills for Business Intelligence 📊👨🏼‍💻,1996,103,5,12/19/2020
LukeBarousse,Top 3️⃣ Technical Skills for Business Intelligence 📚📊,2381,124,2,12/19/2020
LukeBarousse,What is Business Intelligence (BI)? 📊😅,2814,149,3,12/19/2020
LukeBarousse,How NOT to learn Python for Data Science,131434,4446,208,11/25/2020
LukeBarousse,Lambda Functions for Data Science / Data Analysis - Python P.6,5193,212,22,11/19/2020
LukeBarousse,Python Functions for Data Science / Data Analysis - P.5,5631,181,15,11/14/2020
LukeBarousse,Python List Comprehension for Data Science / Data Analysis - P.4,4032,149,24,11/11/2020
LukeBarousse,Python For & While Loops for Data Science / Data Analysis - P.3,8481,275,44,11/7/2020
LukeBarousse,Python If Statements for Data Science / Data Analysis - P.2,5664,182,35,11/6/2020
LukeBarousse,Python Objects frequently used in Data Science / Data Analysis - P.1,12966,486,49,11/4/2020
LukeBarousse,Python for Data Science / Analysis  ft. 'The Office' Dataset - P.0,21848,687,22,11/4/2020
LukeBarousse,Using VS Code with Python for Data Science / Data Analysis - P.5,79411,1621,85,10/27/2020
LukeBarousse,Understanding Virtual Environments for Data Science / Data Analysis - P.4,47162,1430,96,10/20/2020
LukeBarousse,Install VS Code with Python for Data Science / Data Analysis - P.3,21177,554,34,10/15/2020
LukeBarousse,How to run Python for Data Science - Editors vs IDEs - P.2,24314,608,38,10/12/2020
LukeBarousse,Install Python for Data Science on Mac & Windows (PC) with Anaconda - P.1,28214,690,25,10/11/2020
LukeBarousse,Upload your dashboard to Tableau Public  - Tableau Tutorial P.10,16229,237,26,10/8/2020
LukeBarousse,How To Create a Dashboard - Tableau Tutorial P.9,8955,233,24,10/5/2020
LukeBarousse,"Totals, Average Lines, & Trend Lines (Analytics Pane) - Tableau Tutorial P.8",10417,158,15,10/1/2020
LukeBarousse,Parameters (Create & Use in Calculated Fields and/or Visuals) - Tableau Tutorial P.7,20253,283,12,9/24/2020
LukeBarousse,Calculated Fields in Tableau (Formulas & IF Statements) - Tableau Tutorial P.6,45922,472,15,9/22/2020
LukeBarousse,Conditional Format Tables in Tableau (Like Excel!) - Tableau Tutorial P.5,14859,192,13,9/11/2020
LukeBarousse,Create Stacked Bar Chart (and any other visuals EASILY!) w/ Show Me! - Tableau Tutorial P.4,3071,99,8,9/11/2020
LukeBarousse,Dimensions Vs Measures  (Blue Vs Green Data) - Tableau Tutorial P.3,4241,166,10,9/9/2020
LukeBarousse,How To Use Tableau Desktop Controls - Tableau Tutorial P.2,6162,209,11,9/1/2020
LukeBarousse,Connect Google Sheets to Tableau & Joining Data - Tableau Tutorial P.1,34148,549,31,8/14/2020
TheNetNinja,Laravel with HTMX Tutorial #9 - Multiple Fragments,138,6,2,6/24/2025
mlstreettalk,Three Red Lines We're About to Cross Toward AGI,2593,152,61,6/24/2025
mlstreettalk,AI is stuck in Plato’s Cave (Maxwell Ramstead),3933,87,3,6/19/2025
mlstreettalk,Robots downloading Skills (Like in the Matrix!),6799,218,49,6/19/2025
mlstreettalk,"Oxford Professor: ""AIs are strange new minds""",15503,459,103,6/17/2025
mlstreettalk,We have a problem with ChatBot Arena.,16962,648,124,6/8/2025
mlstreettalk,Do AI chatbots behave WEIRDLY?,6038,82,2,5/29/2025
mlstreettalk,AI companions which really hook your attention [Sponsored],7940,211,84,5/26/2025
mlstreettalk,DeepMind releases spectacular general purpose AI,5262,136,2,5/19/2025
mlstreettalk,Wild breakthrough on Math after 56 years... [Exclusive],95841,2896,343,5/14/2025
mlstreettalk,Are We Just Machines? (Mazviita Chirimuuta),4185,85,8,5/4/2025
mlstreettalk,Noam Chomsky - Science Vs Engineering,14504,228,39,4/23/2025
mlstreettalk,Don’t use NNs for simulation (Johannes Brandstetter),4787,76,7,4/23/2025
mlstreettalk,Build Specialist LLMs Like It’s 2019 (Randall Balestriero),15553,438,47,4/23/2025
mlstreettalk,How we think about AI - Mazviita Chirimuuta,3873,71,6,4/22/2025
mlstreettalk,Breaking the world up into useful parts (Dr. Jeff Beck),7243,155,8,4/19/2025
mlstreettalk,AI is just the beginning (Anil Ananthaswamy),4929,86,2,4/18/2025
mlstreettalk,Don’t base your model of the world on language! (Dr. Jeff Beck),7037,139,8,4/15/2025
mlstreettalk,AI needs to touch the real world (Eiso Kant),4384,86,0,4/14/2025
mlstreettalk,Separating Beliefs from Rewards (Dr. Jeff Beck),4134,73,3,4/10/2025
mlstreettalk,"""We need AIs with PHYSICAL experience"" (Jeff Beck)",23813,703,127,4/10/2025
mlstreettalk,ChatGPT is overconfident (Anil Ananthaswamy),5498,76,3,4/9/2025
mlstreettalk,Why Program Synthesis Is Next (Kevin Ellis and Zenna Tavares),19163,424,27,4/8/2025
mlstreettalk,Compositionality - Prof. Kevin Ellis,6867,137,2,4/5/2025
mlstreettalk,The DeepSeek moment - Eiso Kant,5625,121,1,4/2/2025
mlstreettalk,"""You don't fine-tune your way to AGI"" - Here's why.",31876,817,116,4/2/2025
mlstreettalk,"AI is grown, not designed - Connor Leahy",8650,136,8,4/2/2025
mlstreettalk,Manhattan Project for AI Safety,9875,359,145,3/27/2025
mlstreettalk,ARC Prize Version 2 Launch Video!,20726,637,125,3/24/2025
mlstreettalk,"Exploring Program Synthesis: Francois Chollet, Kevin Ellis, Zenna Tavares",14995,424,50,3/23/2025
mlstreettalk,Test-Time Adaptation: the key to reasoning with DL,11406,335,36,3/22/2025
mlstreettalk,Moving Beyond Surface Statistics (Apple researcher),10794,290,34,3/19/2025
mlstreettalk,what colour are the clouds? Max Bartolo,3185,76,10,3/19/2025
mlstreettalk,The Gap Between Humans and Machines Is ___,8068,204,24,3/18/2025
mlstreettalk,Panel discussion on ARC Prize 2024 (Zurich),5182,177,13,3/18/2025
mlstreettalk,Model quantisation leads to decoherence - Federico Barbero,5969,227,11,3/17/2025
mlstreettalk,Will software synthesis replace machine learning?,8627,316,5,3/12/2025
mlstreettalk,Tau Language: The Software Synthesis Future [Sponsored],14595,432,151,3/12/2025
mlstreettalk,GPUs: Optimize or Bust! [Sponsored],4927,97,10,3/10/2025
mlstreettalk,Transformers Need Glasses!,18971,618,62,3/8/2025
mlstreettalk,MLST Live: Hacking with a CentML engineer,2924,64,0,3/6/2025
mlstreettalk,Can AI Improve Itself?,25250,735,86,3/1/2025
mlstreettalk,Clement Bonnet on creativity with deep learning,1694,50,1,2/26/2025
mlstreettalk,Fundamental cognitive units (Francois Chollet),5792,295,11,2/25/2025
mlstreettalk,Can Latent Program Networks Solve Abstract Reasoning?,14478,399,42,2/19/2025
mlstreettalk,AIs which explore the world,1464,34,2,2/19/2025
mlstreettalk,A CERN like effort for AI (Jakob Foerster),2878,152,8,2/18/2025
mlstreettalk,ImageNet Moment for Reinforcement Learning?,24683,818,116,2/18/2025
mlstreettalk,How LLMs conquered the ARC prize,6165,250,8,2/12/2025
mlstreettalk,The ARC Prize 2024 Winning Algorithm,16189,476,55,2/12/2025
mlstreettalk,Not real reasoning?,1578,75,12,2/11/2025
mlstreettalk,Optimize GPU performance for AI - Prof. Gennady Pekhimenko,9349,208,20,11/13/2024
mlstreettalk,YUDKOWSKY + WOLFRAM ON AI RISK.,115228,2890,1555,11/11/2024
mlstreettalk,Pattern Recognition vs True Intelligence - Francois Chollet,72300,1860,235,11/6/2024
mlstreettalk,New ARC-AGI high score! 55.5% (MindsAI),11539,375,39,11/6/2024
mlstreettalk,Wolfram and Eliezer... Dropping soon.,3234,155,33,10/31/2024
mlstreettalk,Michael Levin - Why Intelligence Isn't Limited To Brains.,90624,2858,362,10/24/2024
mlstreettalk,One Step Closer to the Star Trek Voice AI Assistant!,6570,167,16,10/23/2024
mlstreettalk,The Hidden Math Behind All Living Systems,38011,850,106,10/22/2024
mlstreettalk,Joscha Bach - Why Your Thoughts Aren't Yours.,125151,3274,463,10/20/2024
mlstreettalk,Decompiling Dreams: A New Approach to ARC?,17024,596,76,10/19/2024
mlstreettalk,The ChatGPT Paradox: Impressive Yet Incomplete,39916,1059,104,10/16/2024
mlstreettalk,"It's Not About Scale, It's About Abstraction",117256,3875,422,10/12/2024
mlstreettalk,Why does the Chinese Room still haunt AI?,21110,571,159,10/11/2024
mlstreettalk,Bold AI Predictions From Cohere Co-founder,10973,253,24,10/10/2024
mlstreettalk,Open-Ended AI: The Key to Superhuman Intelligence?,19942,517,50,10/4/2024
mlstreettalk,This is what happens when you let AIs debate,10834,354,95,9/27/2024
mlstreettalk,Rethinking the Mind - Prof. Mark Solms,20105,694,100,9/18/2024
mlstreettalk,The scientist who coined retrieval augmented generation,13707,384,25,9/16/2024
mlstreettalk,Is o1-preview reasoning?,47356,1206,491,9/15/2024
mlstreettalk,AIs can now imagine video games in real-time,9642,323,23,9/13/2024
mlstreettalk,LLMs in enterprise environments,6586,175,11,9/12/2024
mlstreettalk,David Hanson's Vision for Sentient Robots,6044,180,47,9/10/2024
mlstreettalk,"Neural and Non-Neural AI, Reasoning, Transformers, and LSTMs",93152,2652,288,8/28/2024
mlstreettalk,"""AI should NOT be regulated at all!"" - Domingos",18565,577,198,8/25/2024
mlstreettalk,ML Robustness & Engineering - Andrew Ilyas (MIT),5929,184,10,8/22/2024
mlstreettalk,"The AI Bubble: Will It Burst, and What Comes After?",33507,761,295,8/17/2024
mlstreettalk,"Jay Alammar on LLMs, RAG, and AI Engineering",24025,640,30,8/11/2024
mlstreettalk,Daniel Cahn - Slingshot AI (AI Therapy),7381,188,43,8/8/2024
mlstreettalk,The threat of existential risk from AI,19274,563,209,7/28/2024
mlstreettalk,Science should be self correcting - Subbarao Kambhampati,1575,64,4,7/24/2024
mlstreettalk,Solving Chollet's ARC-AGI with GPT4o,34688,794,228,7/6/2024
mlstreettalk,Schmidhuber feels the AGI,6955,294,21,6/29/2024
mlstreettalk,Chollet's ARC Challenge + Current Winners,58450,1420,324,6/18/2024
mlstreettalk,"Cohere is ""not an AGI company"" - Nick Frosst (co-founder)",4480,141,15,6/16/2024
mlstreettalk,Is AGI Just a Fantasy?,50151,1503,302,6/15/2024
mlstreettalk,Prof. Mark Solms on philosophical clarity (on Patreon early-access now).,2352,59,6,6/9/2024
mlstreettalk,Mapping GPT revealed something strange...,212052,5763,732,5/24/2024
mlstreettalk,Dr. THOMAS PARR - Active Inference,35252,1017,58,5/1/2024
mlstreettalk,"Connor Leahy - e/acc, AGI and the future.",18800,555,284,4/21/2024
mlstreettalk,Microsoft's professor Chris Bishop on the Sparks of AGI,6617,299,6,4/10/2024
mlstreettalk,AI AGENCY ISN'T HERE YET... (Dr. Philip Ball),23642,697,118,4/7/2024
mlstreettalk,This is what DeepMind just did to Football with AI...,223629,4436,234,4/6/2024
mlstreettalk,WE MUST ADD STRUCTURE TO DEEP LEARNING BECAUSE...,94899,2522,257,4/1/2024
mlstreettalk,Building a GENERAL AI agent with reinforcement learning,25443,647,55,3/20/2024
mlstreettalk,languages are the mimetic equivalent of physical tools like scissors,1575,73,1,3/8/2024
mlstreettalk,Genuine understanding is the worlds most valuable commodity right now,1947,111,24,3/5/2024
mlstreettalk,Prof Nick Chater on our mysterious brains modelling the world,1742,38,2,3/3/2024
mlstreettalk,IS THE MIND REALLY FLAT?,35461,892,219,3/1/2024
mlstreettalk,A little bit of love from the main man ♥️,2393,93,7,2/22/2024
mlstreettalk,The Principles of Deep Learning Theory - Daniel A. Roberts Ph.D,3109,92,1,2/19/2024
mlstreettalk,"""AI should NOT be regulated at all!"" - Domingos",18565,577,198,8/25/2024
mlstreettalk,ML Robustness & Engineering - Andrew Ilyas (MIT),5929,184,10,8/22/2024
mlstreettalk,"""We Are All Software"" - Joscha Bach",60175,1884,395,8/21/2024
mlstreettalk,"The AI Bubble: Will It Burst, and What Comes After?",33507,761,295,8/17/2024
mlstreettalk,Is ChatGPT an N-gram model on steroids?,15394,481,30,8/15/2024
mlstreettalk,"Jay Alammar on LLMs, RAG, and AI Engineering",24025,640,30,8/11/2024
mlstreettalk,Daniel Cahn - Slingshot AI (AI Therapy),7381,188,43,8/8/2024
mlstreettalk,Do you think that ChatGPT can reason?,75223,2034,368,7/29/2024
mlstreettalk,The threat of existential risk from AI,19274,563,209,7/28/2024
mlstreettalk,Science should be self correcting - Subbarao Kambhampati,1575,64,4,7/24/2024
mlstreettalk,Sara Hooker on language and reasoning #ai,2978,93,4,7/18/2024
mlstreettalk,Why US AI Act Compute Thresholds Are Misguided...,17515,460,74,7/18/2024
mlstreettalk,There are monsters in your LLM. (Murray Shanahan),79071,1773,350,7/14/2024
mlstreettalk,Solving Chollet's ARC-AGI with GPT4o,34688,794,228,7/6/2024
mlstreettalk,Aidan Gomez lessons building Cohere,2302,61,2,6/29/2024
mlstreettalk,How Cohere will improve AI Reasoning this year,27949,725,106,6/29/2024
mlstreettalk,Schmidhuber feels the AGI,6955,294,21,6/29/2024
mlstreettalk,Could the universe be conscious?,11924,377,174,6/21/2024
mlstreettalk,Chollet's ARC Challenge + Current Winners,58450,1420,324,6/18/2024
mlstreettalk,"Cohere is ""not an AGI company"" - Nick Frosst (co-founder)",4480,141,15,6/16/2024
mlstreettalk,Is AGI Just a Fantasy?,50151,1503,302,6/15/2024
mlstreettalk,Prof. Mark Solms on philosophical clarity (on Patreon early-access now).,2352,59,6,6/9/2024
mlstreettalk,Mapping GPT revealed something strange...,212052,5763,732,5/24/2024
mlstreettalk,Dr. THOMAS PARR - Active Inference,35252,1017,58,5/1/2024
mlstreettalk,"Connor Leahy - e/acc, AGI and the future.",18800,555,284,4/21/2024
mlstreettalk,Microsoft's professor Chris Bishop on the Sparks of AGI,6617,299,6,4/10/2024
mlstreettalk,Prof. Chris Bishop's NEW Deep Learning Textbook!,111420,3292,74,4/10/2024
mlstreettalk,AI AGENCY ISN'T HERE YET... (Dr. Philip Ball),23642,697,118,4/7/2024
mlstreettalk,This is what DeepMind just did to Football with AI...,223629,4436,234,4/6/2024
mlstreettalk,WE MUST ADD STRUCTURE TO DEEP LEARNING BECAUSE...,94899,2522,257,4/1/2024
mlstreettalk,Building a GENERAL AI agent with reinforcement learning,25443,647,55,3/20/2024
mlstreettalk,Dr. Minqi Jiang on curriculum learning,3227,136,2,3/20/2024
mlstreettalk,Language is a set of pointers to internal simulations,2953,154,10,3/8/2024
mlstreettalk,languages are the mimetic equivalent of physical tools like scissors,1575,73,1,3/8/2024
mlstreettalk,Genuine understanding is the worlds most valuable commodity right now,1947,111,24,3/5/2024
mlstreettalk,Prof Nick Chater on our mysterious brains modelling the world,1742,38,2,3/3/2024
mlstreettalk,IS THE MIND REALLY FLAT?,35461,892,219,3/1/2024
mlstreettalk,Prof. Kenneth Stanley on Creativity and Serendipity,30144,783,111,2/26/2024
mlstreettalk,A little bit of love from the main man ♥️,2393,93,7,2/22/2024
mlstreettalk,The Principles of Deep Learning Theory - Daniel A. Roberts Ph.D,3109,92,1,2/19/2024
mlstreettalk,The thrill of robotics #artificialintelligence,2042,50,2,2/16/2024
mlstreettalk,Understanding AI from the nuts and bolts,36333,1054,220,2/13/2024
mlstreettalk,Your brain is a simulation machine.,12375,439,40,2/7/2024
mlstreettalk,e/acc Leader Beff Jezos vs Doomer Connor Leahy,56260,1346,915,2/2/2024
